employee_id,age,attrition,business_travel,country,city,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hire_date,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
EMP0000634,36,No,Travel_Rarely,France,Marseille,1386,Human Resources,8,3,Life Sciences,1,634,1,Male,18/02/2021,77,2,1,Human Resources,1,Married,42174,38340,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3
EMP0000635,25,No,Travel_Rarely,United Kingdom,Manchester,152,Sales,3,1,Other,1,635,3,Male,01/10/2021,98,3,2,Sales Executive,1,Married,4653,4230,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3
EMP0000637,35,Yes,Travel_Frequently,France,Nice,141,Research & Development,25,4,Life Sciences,1,637,4,Female,05/07/2016,96,3,1,Research Scientist,2,Divorced,4290,3900,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8
EMP0000639,25,No,Travel_Rarely,Germany,Munich,632,Sales,4,1,Marketing,1,639,3,Male,04/08/2021,87,2,2,Sales Executive,1,Married,19239,17490,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3
EMP0000640,49,No,Travel_Rarely,Germany,Frankfurt,1538,Research & Development,1,3,Technical Degree,1,640,3,Female,18/05/2022,36,3,1,Research Scientist,1,Married,46794,42540,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2
EMP0000642,32,No,Travel_Frequently,Germany,Munich,411,Sales,5,2,Life Sciences,1,642,2,Male,10/03/2016,48,3,2,Sales Executive,2,Married,12507,11370,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3
EMP0000643,38,No,Travel_Rarely,United Kingdom,Leeds,428,Sales,9,3,Marketing,1,643,2,Male,24/03/2024,98,2,1,Sales Representative,2,Married,13035,11850,0,Y,No,19,3,4,80,1,3,3,3,2,2,1,2
EMP0000648,35,No,Travel_Rarely,Spain,Bilbao,728,Research & Development,25,3,Technical Degree,1,648,4,Male,01/12/2013,78,2,5,Manufacturing Director,2,Married,22176,20160,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8
EMP0000653,37,No,Non-Travel,France,Paris,1358,Sales,19,2,Medical,1,653,1,Male,15/04/2016,32,3,3,Sales Executive,2,Single,41316,37560,1,Y,Yes,13,3,4,80,0,10,2,3,10,0,0,9
EMP0000654,50,No,Non-Travel,Spain,Madrid,955,Research & Development,2,4,Life Sciences,1,654,1,Male,05/04/1995,98,3,4,Manager,1,Divorced,29073,26430,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7
EMP0000656,33,No,Travel_Rarely,United Kingdom,London,1166,Human Resources,3,2,Human Resources,1,656,4,Male,23/03/2022,57,3,1,Human Resources,2,Divorced,35475,32250,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3
EMP0000659,44,No,Travel_Rarely,France,Nice,717,Research & Development,9,2,Life Sciences,1,659,2,Male,15/01/2018,61,3,1,Research Scientist,1,Married,21813,19830,1,Y,Yes,13,3,4,80,0,8,0,3,8,7,7,1
EMP0000662,43,No,Travel_Rarely,Poland,Krakow,192,Research & Development,8,3,Life Sciences,1,662,1,Female,17/08/2025,55,3,5,Manufacturing Director,2,Divorced,5841,5310,4,Y,No,21,4,3,80,1,4,2,4,1,0,0,0
EMP0000670,39,Yes,Travel_Rarely,Germany,Berlin,1217,Research & Development,6,3,Medical,1,670,4,Male,25/10/2024,70,3,1,Laboratory Technician,1,Married,37026,33660,7,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2
EMP0000672,34,No,Travel_Rarely,Italy,Naples,592,Research & Development,10,3,Life Sciences,1,672,2,Male,05/02/2025,83,3,1,Laboratory Technician,2,Divorced,18018,16380,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0
EMP0000674,33,No,Travel_Rarely,France,Nice,1299,Research & Development,1,4,Other,1,674,3,Male,05/05/2023,100,2,1,Research Scientist,1,Single,39534,35940,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2
EMP0000675,58,No,Travel_Rarely,Germany,Frankfurt,1379,Research & Development,5,3,Technical Degree,1,675,3,Female,18/06/2020,37,2,3,Healthcare Representative,2,Divorced,41976,38160,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4
EMP0000678,49,No,Travel_Rarely,Germany,Hamburg,571,Research & Development,8,2,Other,1,678,1,Female,17/03/2000,51,3,3,Laboratory Technician,2,Married,17391,15810,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7
EMP0000682,38,No,Travel_Rarely,Germany,Berlin,1446,Research & Development,1,3,Technical Degree,1,682,4,Female,03/08/2011,80,3,5,Research Director,1,Married,43989,39990,1,Y,No,13,3,2,80,1,15,3,3,15,12,5,11
EMP0000683,32,No,Non-Travel,United Kingdom,Manchester,1284,Research & Development,1,3,Life Sciences,1,683,3,Female,13/01/2023,70,2,1,Laboratory Technician,2,Married,39072,35520,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2
EMP0000684,25,Yes,Travel_Rarely,France,Lyon,940,Sales,19,2,Marketing,1,684,3,Male,01/06/2025,36,2,1,Sales Representative,2,Married,28611,26010,1,Y,Yes,18,3,3,80,3,1,2,3,1,0,0,0
EMP0000685,40,No,Travel_Rarely,Netherlands,Rotterdam,713,Sales,10,4,Marketing,1,685,1,Male,24/04/2025,67,2,3,Sales Executive,2,Divorced,21714,19740,2,Y,No,12,3,2,80,1,11,2,2,1,0,0,0
EMP0000686,26,No,Travel_Frequently,France,Toulouse,1391,Sales,1,3,Medical,1,686,3,Male,28/09/2019,52,2,2,Sales Executive,1,Single,42339,38490,1,Y,No,12,3,2,80,0,7,2,3,7,7,0,7
EMP0000687,41,No,Travel_Rarely,France,Toulouse,285,Research & Development,6,3,Medical,1,687,4,Male,05/12/2008,59,3,1,Laboratory Technician,1,Single,8679,7890,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17
EMP0000689,19,Yes,Travel_Rarely,Spain,Madrid,454,Sales,21,3,Other,1,689,4,Male,11/03/2025,37,2,1,Sales Representative,2,Single,13827,12570,1,Y,Yes,13,3,2,80,0,1,3,4,1,0,0,0
EMP0000690,20,Yes,Travel_Rarely,United Kingdom,Edinburgh,139,Research & Development,4,3,Technical Degree,1,690,1,Male,20/09/2025,84,3,1,Laboratory Technician,1,Single,4257,3870,1,Y,No,19,3,2,80,0,1,2,3,1,0,0,0
EMP0000692,40,No,Travel_Frequently,Germany,Frankfurt,1593,Research & Development,9,4,Medical,1,692,4,Male,27/09/2025,35,3,1,Research Scientist,2,Divorced,48477,44070,8,Y,Yes,14,3,4,80,1,3,2,3,1,1,0,0
EMP0000693,32,No,Travel_Rarely,France,Nice,540,Research & Development,3,4,Medical,1,693,3,Female,18/03/2018,93,3,5,Manufacturing Director,1,Married,16434,14940,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3
EMP0000697,45,No,Non-Travel,Germany,Hamburg,873,Research & Development,4,2,Life Sciences,1,697,3,Male,25/08/2017,57,3,2,Laboratory Technician,2,Married,26565,24150,1,Y,No,12,3,2,80,0,9,5,2,9,7,0,8
EMP0000707,40,Yes,Non-Travel,Germany,Frankfurt,1604,Sales,24,3,Life Sciences,1,707,2,Female,20/07/2025,100,4,4,Sales Executive,2,Single,48807,44370,4,Y,Yes,16,3,4,80,0,22,2,2,1,0,0,0
EMP0000710,31,Yes,Non-Travel,Spain,Bilbao,363,Research & Development,9,2,Medical,1,710,3,Male,13/08/2023,46,2,1,Research Scientist,1,Single,11055,10050,0,Y,Yes,22,4,1,80,0,4,0,3,3,2,1,2
EMP0000712,29,Yes,Travel_Rarely,France,Paris,982,Research & Development,10,3,Life Sciences,1,712,4,Female,26/03/2026,92,2,1,Research Scientist,1,Single,29898,27180,6,Y,Yes,20,4,3,80,0,3,5,3,0,0,0,0
EMP0000716,33,No,Travel_Frequently,Netherlands,Rotterdam,897,Research & Development,1,4,Other,1,716,3,Female,20/03/2020,84,4,2,Healthcare Representative,2,Married,27291,24810,1,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2
EMP0000718,27,No,Travel_Rarely,Netherlands,Amsterdam,1230,Research & Development,16,4,Technical Degree,1,718,3,Female,10/01/2024,37,3,1,Laboratory Technician,2,Married,37422,34020,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2
EMP0000719,45,No,Non-Travel,United Kingdom,Edinburgh,269,Research & Development,23,2,Life Sciences,1,719,4,Male,09/12/2017,42,3,2,Laboratory Technician,1,Married,8184,7440,1,Y,Yes,15,3,3,80,1,9,2,3,9,8,0,8
EMP0000726,35,Yes,Travel_Rarely,Italy,Milan,674,Research & Development,14,4,Other,1,726,3,Male,01/04/2022,39,2,1,Laboratory Technician,2,Divorced,20526,18660,1,Y,Yes,24,4,4,80,1,5,2,1,4,2,0,2
EMP0000727,31,No,Travel_Frequently,United Kingdom,Birmingham,925,Research & Development,1,1,Life Sciences,1,727,3,Female,22/06/2022,96,3,5,Manufacturing Director,1,Married,28149,25590,1,Y,No,12,3,3,80,1,4,1,3,4,3,0,3
EMP0000731,30,No,Travel_Rarely,United Kingdom,London,165,Research & Development,8,2,Life Sciences,1,731,2,Female,04/05/2018,73,4,5,Research Director,1,Married,5049,4590,0,Y,Yes,12,3,3,80,3,9,4,2,8,7,1,7
EMP0000732,20,Yes,Travel_Rarely,Italy,Venice,1190,Research & Development,11,3,Medical,1,732,4,Female,06/10/2025,98,2,1,Research Scientist,1,Single,36201,32910,1,Y,Yes,15,3,1,80,0,1,2,3,1,0,0,0
EMP0000733,30,Yes,Travel_Frequently,France,Paris,118,Research & Development,5,3,Medical,1,733,2,Female,15/12/2023,60,3,1,Laboratory Technician,2,Single,3597,3270,0,Y,No,17,3,1,80,0,4,3,3,3,2,1,2
EMP0000735,22,No,Travel_Rarely,Germany,Munich,235,Research & Development,8,1,Life Sciences,1,735,2,Male,14/01/2022,94,1,1,Laboratory Technician,1,Married,7161,6510,1,Y,No,15,3,1,80,1,4,3,2,4,3,1,1
EMP0000745,37,Yes,Travel_Rarely,United Kingdom,Manchester,1237,Research & Development,11,2,Medical,1,745,1,Female,12/09/2025,61,1,2,Healthcare Representative,2,Married,37653,34230,5,Y,No,15,3,1,80,0,15,2,1,1,0,0,0
EMP0000746,55,No,Travel_Frequently,Italy,Rome,146,Research & Development,18,4,Medical,1,746,3,Male,22/04/2018,62,3,2,Healthcare Representative,2,Married,4455,4050,3,Y,Yes,14,3,4,80,2,17,3,3,8,7,6,7
EMP0000749,26,Yes,Non-Travel,Netherlands,Utrecht,287,Sales,29,2,Medical,1,749,2,Male,17/01/2024,79,1,2,Sales Executive,1,Single,8745,7950,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2
EMP0000753,36,Yes,Travel_Rarely,France,Toulouse,960,Research & Development,16,4,Life Sciences,1,753,3,Female,08/07/2009,43,4,1,Laboratory Technician,1,Single,29205,26550,1,Y,No,16,3,3,80,0,18,1,3,17,13,15,14
EMP0000754,39,No,Travel_Frequently,Germany,Hamburg,1025,Research & Development,22,3,Medical,1,754,4,Female,04/07/2005,82,3,5,Manufacturing Director,1,Single,31185,28350,1,Y,Yes,13,3,3,80,0,21,2,3,21,6,2,8
EMP0000760,45,No,Travel_Rarely,Spain,Madrid,854,Human Resources,24,4,Medical,1,760,2,Male,20/12/2020,36,3,1,Human Resources,2,Single,26004,23640,1,Y,No,16,3,1,80,0,6,3,3,6,3,0,4
EMP0000761,53,No,Travel_Frequently,United Kingdom,London,134,Sales,2,3,Marketing,1,761,3,Female,04/09/2011,38,2,3,Sales Executive,2,Married,4092,3720,2,Y,No,12,3,1,80,1,30,2,3,15,7,6,12
EMP0000763,26,Yes,Travel_Frequently,United Kingdom,London,371,Research & Development,2,3,Life Sciences,1,763,1,Male,24/05/2023,57,3,1,Research Scientist,1,Married,11286,10260,6,Y,Yes,14,3,2,80,1,6,2,3,3,2,1,2
EMP0000765,28,No,Travel_Rarely,United Kingdom,London,1241,Sales,10,1,Medical,1,765,4,Male,08/01/2025,74,3,1,Sales Representative,2,Married,37752,34320,1,Y,No,22,4,2,80,0,1,5,3,1,0,0,0
EMP0000768,37,No,Travel_Rarely,Italy,Milan,134,Research & Development,3,3,Other,1,768,4,Female,24/11/2022,35,3,2,Healthcare Representative,2,Single,4092,3720,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1
EMP0000769,40,No,Travel_Rarely,Germany,Frankfurt,325,Sales,26,3,Marketing,1,769,3,Male,25/10/2019,74,3,2,Sales Executive,1,Married,9900,9000,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5
EMP0000775,55,No,Non-Travel,Spain,Seville,481,Research & Development,2,1,Medical,1,775,3,Male,14/03/2017,40,2,4,Manager,1,Single,14652,13320,7,Y,No,15,3,2,80,0,31,3,4,9,7,6,2
EMP0000778,21,Yes,Travel_Rarely,Spain,Bilbao,1447,Research & Development,10,3,Life Sciences,1,778,3,Female,19/01/2025,36,2,1,Laboratory Technician,1,Single,44022,40020,1,Y,No,13,3,1,80,0,1,6,2,1,0,1,0
EMP0000779,46,No,Travel_Rarely,Spain,Seville,1088,Research & Development,8,4,Life Sciences,1,779,4,Female,09/01/2010,74,2,2,Research Scientist,1,Divorced,33099,30090,8,Y,Yes,23,4,1,80,3,19,2,3,16,13,1,7
EMP0000781,28,Yes,Non-Travel,Spain,Valencia,1481,Research & Development,24,2,Technical Degree,1,781,2,Male,21/10/2016,72,2,3,Healthcare Representative,1,Single,45078,40980,1,Y,No,12,3,1,80,0,10,2,2,10,7,1,9
EMP0000782,26,No,Travel_Rarely,France,Marseille,208,Research & Development,1,2,Medical,1,782,1,Male,21/09/2021,59,2,1,Laboratory Technician,1,Married,6336,5760,1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3
EMP0000783,30,No,Travel_Rarely,Germany,Cologne,1275,Research & Development,20,3,Other,1,783,3,Male,12/02/2020,85,3,5,Manufacturing Director,1,Married,38808,35280,0,Y,No,15,3,3,80,1,7,1,2,6,2,0,2
EMP0000788,55,No,Travel_Frequently,Germany,Berlin,1183,Research & Development,2,1,Life Sciences,1,788,4,Male,03/09/2023,65,3,5,Manufacturing Director,2,Married,36003,32730,3,Y,No,18,3,2,80,1,23,4,3,3,2,1,2
EMP0000790,44,Yes,Travel_Rarely,Netherlands,Rotterdam,1492,Human Resources,1,2,Medical,1,790,2,Male,11/10/2006,91,2,3,Human Resources,1,Married,45408,41280,9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6
EMP0000792,35,Yes,Travel_Rarely,France,Lyon,1306,Sales,4,3,Technical Degree,1,792,4,Male,06/02/2018,86,3,3,Sales Executive,1,Single,39732,36120,0,Y,Yes,22,4,1,80,0,9,2,3,8,7,4,7
EMP0000799,33,Yes,Travel_Rarely,Spain,Madrid,1103,Research & Development,25,3,Medical,1,799,1,Male,01/01/2024,55,2,1,Research Scientist,2,Single,33561,30510,4,Y,Yes,20,4,2,80,0,5,0,3,2,2,2,2
EMP0000800,42,No,Travel_Rarely,Netherlands,Utrecht,508,Research & Development,2,2,Medical,1,800,4,Male,10/08/2004,35,3,4,Manager,1,Married,15477,14070,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7
EMP0000801,28,Yes,Travel_Frequently,Spain,Barcelona,1094,Research & Development,1,3,Medical,1,801,1,Male,25/11/2025,45,2,1,Laboratory Technician,2,Divorced,33297,30270,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0
EMP0000803,33,No,Travel_Frequently,France,Paris,1052,Sales,7,3,Life Sciences,1,803,4,Female,24/08/2023,30,3,2,Sales Executive,2,Married,32010,29100,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2
EMP0000807,52,No,Travel_Rarely,Netherlands,Eindhoven,1078,Research & Development,7,4,Life Sciences,1,807,2,Male,14/03/2018,87,3,3,Healthcare Representative,2,Single,32802,29820,7,Y,No,19,3,4,80,0,18,4,3,8,6,4,0
EMP0000810,28,No,Travel_Rarely,United Kingdom,Birmingham,1030,Research & Development,3,3,Medical,1,810,4,Female,21/11/2017,93,3,5,Manufacturing Director,2,Divorced,31350,28500,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7
EMP0000812,38,No,Travel_Rarely,Italy,Venice,141,Sales,2,2,Marketing,1,812,4,Male,25/04/2025,32,3,3,Sales Executive,2,Single,4290,3900,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0
EMP0000813,43,No,Travel_Frequently,United Kingdom,Leeds,1173,Research & Development,27,3,Life Sciences,1,813,3,Female,10/11/2018,83,3,5,Manufacturing Director,1,Married,35706,32460,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1
EMP0000816,21,No,Travel_Rarely,France,Toulouse,1067,Research & Development,1,1,Technical Degree,1,816,4,Female,10/09/2024,70,2,1,Research Scientist,2,Single,32472,29520,1,Y,Yes,11,3,3,80,0,2,6,4,2,2,2,2
EMP0000817,39,No,Non-Travel,France,Nice,476,Research & Development,9,3,Life Sciences,1,817,3,Male,17/07/2021,70,3,2,Laboratory Technician,2,Single,14487,13170,9,Y,No,15,3,3,80,0,9,2,2,5,4,0,3
EMP0000820,28,No,Travel_Rarely,Germany,Munich,1574,Research & Development,2,1,Life Sciences,1,820,1,Male,10/01/2021,67,2,1,Research Scientist,2,Married,47883,43530,0,Y,No,17,3,1,80,0,6,2,1,5,3,0,4
EMP0000822,49,No,Travel_Rarely,United Kingdom,London,188,Sales,8,4,Technical Degree,1,822,4,Male,04/12/2017,56,2,4,Sales Executive,2,Married,5742,5220,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3
EMP0000824,29,No,Travel_Frequently,Germany,Frankfurt,531,Research & Development,10,3,Life Sciences,1,824,4,Female,06/02/2019,61,3,1,Research Scientist,2,Divorced,16170,14700,0,Y,No,14,3,4,80,2,8,2,2,7,5,1,1
EMP0000830,33,Yes,Travel_Rarely,Germany,Hamburg,654,Sales,9,4,Marketing,1,830,1,Female,11/01/2021,77,3,2,Sales Executive,1,Single,19899,18090,0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3
EMP0000837,29,Yes,Travel_Rarely,Netherlands,Utrecht,442,Sales,23,1,Life Sciences,1,837,4,Female,26/08/2015,45,2,3,Sales Executive,1,Married,13464,12240,1,Y,No,13,3,1,80,1,11,3,1,11,8,3,10
EMP0000839,42,Yes,Travel_Frequently,France,Lyon,521,Sales,12,3,Life Sciences,1,839,3,Male,17/06/2005,44,3,4,Sales Executive,1,Single,15873,14430,0,Y,Yes,12,3,2,80,0,22,2,2,21,9,13,14
EMP0000840,42,No,Travel_Rarely,France,Paris,701,Sales,4,4,Marketing,1,840,2,Male,11/11/2020,45,3,2,Sales Executive,1,Single,21351,19410,7,Y,No,13,3,4,80,0,9,3,4,6,4,1,5
EMP0000842,24,No,Travel_Rarely,France,Toulouse,517,Research & Development,24,3,Medical,1,842,4,Male,22/05/2022,49,3,1,Laboratory Technician,2,Single,15741,14310,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2
EMP0000847,35,No,Travel_Rarely,United Kingdom,Manchester,888,Research & Development,2,3,Life Sciences,1,847,3,Male,05/02/2019,44,2,5,Manufacturing Director,2,Divorced,27027,24570,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4
EMP0000848,34,No,Travel_Frequently,Poland,Lodz,725,Research & Development,1,3,Medical,1,848,4,Male,13/11/2013,97,2,2,Healthcare Representative,1,Single,22077,20070,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9
EMP0000851,32,No,Non-Travel,United Kingdom,Birmingham,935,Sales,2,1,Life Sciences,1,851,3,Female,04/12/2025,76,3,1,Sales Representative,1,Divorced,28446,25860,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0
EMP0000852,56,No,Travel_Rarely,Spain,Barcelona,778,Research & Development,4,4,Technical Degree,1,852,4,Female,17/05/2021,92,3,5,Manager,1,Divorced,23694,21540,4,Y,No,13,3,4,80,1,28,2,3,5,2,4,2
EMP0000854,19,No,Travel_Rarely,Italy,Naples,699,Research & Development,9,2,Life Sciences,1,854,3,Male,13/05/2025,54,3,1,Research Scientist,1,Single,21285,19350,1,Y,No,25,4,3,80,0,1,4,3,1,1,0,0
EMP0000862,46,No,Travel_Rarely,Germany,Frankfurt,1520,Sales,2,3,Marketing,1,862,3,Female,03/02/2000,69,3,4,Manager,1,Married,46266,42060,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9
EMP0000865,41,Yes,Non-Travel,Germany,Berlin,982,Research & Development,5,2,Life Sciences,1,865,1,Male,08/01/2025,95,2,1,Research Scientist,1,Divorced,29898,27180,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0
EMP0000866,30,No,Travel_Rarely,France,Paris,1441,Sales,29,4,Life Sciences,1,866,3,Male,19/03/2022,61,3,2,Sales Executive,1,Divorced,43857,39870,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3
EMP0000867,40,No,Travel_Frequently,United Kingdom,Birmingham,1284,Sales,2,4,Medical,1,867,2,Male,15/12/2026,62,3,2,Sales Executive,2,Married,39072,35520,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0
EMP0000868,50,No,Travel_Frequently,United Kingdom,Manchester,1541,Research & Development,2,3,Medical,1,868,4,Female,03/04/2024,30,3,4,Manager,1,Married,46893,42630,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2
EMP0000869,28,No,Travel_Rarely,Italy,Turin,1278,Research & Development,19,4,Medical,1,869,4,Male,19/04/2020,78,2,1,Laboratory Technician,1,Married,38907,35370,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3
EMP0000870,46,No,Travel_Rarely,Netherlands,Utrecht,1572,Research & Development,15,2,Life Sciences,1,870,4,Male,17/12/2022,52,3,5,Research Director,2,Married,47850,43500,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3
EMP0000871,35,No,Travel_Rarely,Germany,Munich,1476,Sales,17,4,Life Sciences,1,871,3,Male,02/05/2019,94,3,2,Sales Executive,1,Married,44913,40830,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7
EMP0000872,24,Yes,Travel_Rarely,Germany,Hamburg,1067,Research & Development,17,2,Life Sciences,1,872,4,Female,17/06/2025,97,3,1,Laboratory Technician,2,Married,32472,29520,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0
EMP0000879,42,No,Non-Travel,United Kingdom,London,194,Human Resources,2,5,Medical,1,879,4,Male,07/12/2022,79,4,2,Human Resources,1,Married,5907,5370,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3
EMP0000881,32,No,Travel_Frequently,United Kingdom,Leeds,125,Research & Development,13,3,Other,1,881,3,Female,21/09/2024,77,2,1,Laboratory Technician,2,Married,3828,3480,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2
EMP0000883,36,No,Travel_Rarely,United Kingdom,London,393,Research & Development,1,3,Technical Degree,1,883,3,Female,10/02/2019,77,1,5,Manufacturing Director,1,Divorced,11979,10890,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7
EMP0000885,40,No,Travel_Rarely,Spain,Barcelona,116,Sales,10,3,Technical Degree,1,885,2,Female,02/12/2021,84,2,2,Sales Executive,2,Divorced,3531,3210,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3
EMP0000887,30,No,Travel_Rarely,France,Paris,1589,Research & Development,1,3,Medical,1,887,4,Male,27/03/2015,63,3,1,Research Scientist,2,Married,48345,43950,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7
EMP0000888,42,No,Travel_Frequently,United Kingdom,Manchester,496,Research & Development,26,5,Medical,1,888,1,Female,11/05/2025,60,3,5,Research Director,1,Married,15114,13740,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0
EMP0000890,27,No,Travel_Rarely,United Kingdom,Leeds,1196,Research & Development,14,3,Life Sciences,1,890,1,Male,20/10/2017,42,3,1,Research Scientist,1,Married,36399,33090,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8
EMP0000893,19,Yes,Non-Travel,Italy,Venice,546,Research & Development,10,3,Medical,1,893,1,Female,27/04/2025,96,2,1,Research Scientist,2,Single,16632,15120,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0
EMP0000896,31,No,Travel_Rarely,United Kingdom,Birmingham,1444,Research & Development,11,2,Medical,1,896,3,Male,09/03/2020,80,3,2,Healthcare Representative,1,Married,43956,39960,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1
EMP0000897,31,No,Travel_Rarely,Germany,Berlin,1152,Research & Development,24,3,Medical,1,897,3,Female,16/08/2016,96,2,2,Healthcare Representative,1,Single,35046,31860,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8
EMP0000901,36,No,Travel_Frequently,United Kingdom,Birmingham,508,Research & Development,3,3,Technical Degree,1,901,3,Male,28/02/2015,46,3,1,Research Scientist,2,Married,15477,14070,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7
EMP0000902,48,No,Travel_Rarely,United Kingdom,Manchester,1051,Research & Development,2,2,Technical Degree,1,902,4,Male,02/02/2025,76,4,1,Laboratory Technician,2,Single,31977,29070,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0
EMP0000908,44,No,Travel_Rarely,Germany,Hamburg,1192,Sales,5,3,Marketing,1,908,2,Male,22/03/2004,88,3,5,Manager,2,Married,36267,32970,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
EMP0000914,45,Yes,Travel_Rarely,Germany,Cologne,1571,Sales,2,3,Marketing,1,914,1,Female,05/11/2002,94,1,5,Manager,2,Single,47817,43470,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11
EMP0000915,55,No,Non-Travel,France,Lyon,192,Research & Development,8,1,Medical,1,915,4,Male,18/03/1993,37,2,4,Healthcare Representative,2,Divorced,5841,5310,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0
EMP0000917,46,No,Travel_Rarely,Germany,Frankfurt,182,Sales,4,2,Marketing,1,917,4,Female,11/09/2015,33,2,5,Manager,2,Married,5544,5040,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8
EMP0000918,34,No,Travel_Rarely,Netherlands,Utrecht,142,Sales,2,3,Marketing,1,918,3,Female,20/11/2023,86,3,2,Sales Executive,1,Single,4323,3930,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2
EMP0000919,51,No,Travel_Frequently,Spain,Madrid,257,Sales,9,3,Life Sciences,1,919,4,Male,13/02/1997,83,3,5,Manager,2,Divorced,7821,7110,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10
EMP0000921,34,No,Travel_Frequently,Italy,Venice,146,Research & Development,19,3,Medical,1,921,3,Female,08/02/2015,46,3,2,Laboratory Technician,2,Divorced,4455,4050,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10
EMP0000923,44,No,Travel_Rarely,Italy,Naples,1300,Research & Development,4,2,Life Sciences,1,923,3,Male,14/12/2001,92,4,5,Manager,1,Divorced,39567,35970,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13
EMP0000924,34,No,Travel_Frequently,Spain,Seville,702,Human Resources,11,3,Life Sciences,1,924,3,Male,22/04/2016,56,2,2,Human Resources,2,Married,21384,19440,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8
EMP0000926,42,No,Travel_Rarely,United Kingdom,Leeds,654,Research & Development,7,4,Medical,1,926,2,Female,19/05/2025,78,4,2,Research Scientist,2,Married,19899,18090,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0
