employee_id,age,attrition,business_travel,country,city,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hire_date,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
EMP0001188,38,No,Travel_Frequently,United Kingdom,Edinburgh,1289,Research & Development,1,3,Life Sciences,1,1188,4,Male,06/03/2013,90,3,2,Research Scientist,4,Married,39237,35670,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9
EMP0001189,29,No,Travel_Rarely,Germany,Cologne,1075,sales,5,3,Medical,1,1189,1,Male,18/03/2016,43,2,2,Sales Executive,2,Divorced,32703,29730,1,Y,Yes,13,3,2,80,1,,3,2,10,0,0,9
EMP0001190,33,No,Travel_Rarely,Spain,Barcelona,425,Sales ,2,4,Medical,1,1190,4,Male,19/04/2020,93,3,2,Sales Executive,4,Divorced,12936,11760,1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4
EMP0001191,32,No,Travel_Rarely,United Kingdom,Birmingham,1059,Research & Development ,2,3,Medical,1,1191,4,Male,12/04/2017,45,3,2,Research Scientist,2,Divorced,32241,29310,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6
EMP0001192,31,No,Travel_Rarely,France,Lyon,1206,sales,5,4,Life Sciences,1,1192,1,Female,19/04/2016,67,3,2,Sales Executive,4,Married,36696,33360,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2
EMP0001193,49,No,Travel_Rarely,Germany,Cologne,503,Research & Development,16,3,Medical,1,1193,4,Female,15/05/2024,74,3,1,Laboratory Technician,1,Divorced,15312,13920,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2
EMP0001194,38,No,Travel_Frequently,France,Toulouse,160,Research & Development,2,3,Medical,1,1194,4,Female,24/04/2022,42,2,1,Laboratory Technician,2,Single,4884,4440,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3
EMP0001195,47,No,Travel_Rarely,United Kingdom,Leeds,1328,SALES ,2,4,Life Sciences,1,1195,2,Female,23/02/2023,47,4,4,Manager,2,Divorced,40425,36750,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2
EMP0001196,49,No,Travel_Rarely,Italy,Venice,877,Research & Development,1,3,Life Sciences,1,1196,3,Male,16/09/2018,36,3,4,Manager,3,Single,26697,24270,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0
EMP0001197,41,No,Travel_Rarely,Poland,Lodz,1308,Sales  ,23,2,Life Sciences,1,1197,4,Male,17/07/2024,80,3,3,Sales Executive,3,Single,39798,36180,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2
EMP0001198,20,No,Travel_Rarely,Netherlands,Utrecht,788,SALES,9,1,Life Sciences,1,1198,4,Male,14/09/2024,54,3,1,Sales Representative,1,Single,23991,21810,1,Y,No,11,3,1,80,0,2,3,3,2,2,0,2
EMP0001199,33,No,Non-Travel,Spain,Valencia,574,SALES,16,3,Life Sciences,1,1199,3,Female,15/10/2020,36,3,2,Sales Executive,4,Divorced,17490,15900,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2
EMP0001200,36,No,Travel_Rarely,United Kingdom,Manchester,1465,Research & Development,26,4,Life Sciences,1,1200,1,Male,18/04/2023,80,3,2,Healthcare Representative,3,Married,44583,40530,6,Y,No,14,3,2,80,2,10,2,2,3,2,0,2
EMP0001201,44,No,Travel_Rarely,Spain,Valencia,572,Human Resources,1,3,Life Sciences,1,1201,3,Female,01/05/2024,44,3,1,Human Resources,4,Divorced,17424,15840,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2
EMP0001202,23,Yes,Travel_Rarely,United Kingdom,London,1431,Research & Development,8,1,Medical,1,1202,4,Male,23/12/2021,93,2,1,Laboratory Technician,3,Single,43560,39600,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2
EMP0001203,38,No,Travel_Rarely,United Kingdom,Manchester,1621,Research & Development,4,2,Medical,1,1203,4,Female,27/06/2026,87,3,1,Laboratory Technician,3,Married,49335,44850,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0
EMP0001204,53,No,Travel_Rarely,Germany,Frankfurt,1513,Research & Development,24,4,Medical,1,1204,2,Male,24/12/2022,48,4,3,Healthcare Representative,4,Married,46035,41850,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2
EMP0001205,48,Yes,Travel_Frequently,France,Toulouse,768,S_ales,7,2,Medical,1,1205,4,Female,14/01/2017,95,3,1,Sales Representative,3,Married,23364,21240,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7
EMP0001206,32,Yes,Travel_Rarely,Spain,Valencia,1365,Research & Development,2,4,Life Sciences,1,1206,4,Male,27/06/2025,95,3,1,Laboratory Technician,2,Single,41547,37770,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
EMP0001207,26,No,Non-Travel,Spain,Barcelona,0,Research & Development,7,3,Medical,1,1207,4,Male,18/05/2019,76,3,1,Laboratory Technician,4,Single,25938,23580,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7
EMP0001208,55,No,Travel_Rarely,Germany,Munich,1563,Research & Development,22,3,Technical Degree,1,1208,1,Male,22/05/2022,94,2,1,Research Scientist,2,Divorced,47553,43230,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2
EMP0001209,34,No,Travel_Rarely,Germany,Berlin,1255,Research & Development,5,2,Medical,1,1209,2,Male,04/04/2011,57,2,2,Laboratory Technician,4,Married,38181,34710,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13
EMP0001210,60,No,Travel_Rarely,Poland,Lodz,401,Research & Development,1,4,Medical,1,1210,3,Male,13/05/2025,92,1,3,Healthcare Representative,4,Divorced,12210,11100,3,Y,No,20,4,3,80,1,19,2,4,1,0,0,0
EMP0001211,33,No,Travel_Rarely,Germany,Berlin,289,Research & Development,21,3,Medical,1,1211,2,Male,22/08/2012,79,4,1,Laboratory Technician,2,Married,8811,8010,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13
EMP0001212,37,No,Travel_Frequently,Germany,Munich,1386,Sales ,1,4,Medical,1,1212,3,Male,04/09/2020,31,1,2,Sales Executive,4,Divorced,42174,38340,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3
EMP0001213,34,No,Travel_Rarely,United Kingdom,Birmingham,735,Research & Development,19,3,Life Sciences,1,1213,2,Female,21/12/2016,35,2,1,Research Scientist,,Married,22374,20340,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7
EMP0001214,23,Yes,Travel_Rarely,Spain,Madrid,463,SALES ,7,3,Life Sciences,1,1214,3,Male,19/09/2023,99,3,1,Sales Representative,4,Divorced,14091,12810,1,Y,Yes,21,4,2,80,1,3,2,3,3,2,0,2
EMP0001215,44,No,Travel_Rarely,Spain,Madrid,999,Research & Development,2,3,Life Sciences,1,1215,3,Female,14/09/2018,96,4,3,Healthcare Representative,4,Married,30393,27630,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7
EMP0001216,35,No,Travel_Frequently,United Kingdom,Leeds,158,Research & Development,2,4,Medical,1,1216,1,Male,01/03/2021,79,2,1,Research Scientist,4,Single,4818,4380,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4
EMP0001217,43,No,Travel_Rarely,United Kingdom,London,1278,sales,2,3,Medical,1,1217,4,Male,16/07/2016,73,3,2,Sales Executive,4,Married,38907,35370,1,Y,Yes,17,3,1,80,1,10,3,3,10,9,8,8
EMP0001218,24,No,Travel_Rarely,Spain,Madrid,630,Research & Development,9,3,Medical,1,1218,3,Male,01/07/2021,62,4,1,Research Scientist,3,Married,,17430,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4
EMP0001219,41,No,Travel_Rarely,France,Marseille,995,Sales ,6,3,Marketing,1,1219,4,Male,07/10/2016,35,3,3,Sales Executive,3,Single,30294,27540,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7
EMP0001220,29,No,Travel_Rarely,Germany,Berlin,1173,Research & Development,9,4,Medical,1,1220,4,Female,08/12/2021,43,3,1,Laboratory Technician,3,Married,35706,32460,9,Y,No,17,3,3,80,1,9,2,3,5,3,1,2
EMP0001221,36,No,Travel_Rarely,Netherlands,Rotterdam,574,SALES,2,4,Life Sciences,1,1221,3,Female,28/01/2013,51,3,2,Sales Representative,4,Single,17490,15900,3,Y,No,15,3,3,80,0,17,2,2,13,7,6,7
EMP0001222,45,No,Non-Travel,United Kingdom,Edinburgh,1342,Research & Development,1,1,Life Sciences,1,1222,3,Male,19/02/2003,74,2,3,Healthcare Representative,3,Married,40854,37140,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4
EMP0001223,24,Yes,Travel_Rarely,Germany,Berlin,260,Human Resources,22,1,Human Resources,1,1223,4,Male,12/06/2025,58,1,1,Human Resources,3,Married,7920,7200,1,Y,No,11,3,3,80,1,1,2,3,1,0,0,0
EMP0001224,47,Yes,Travel_Frequently,Netherlands,Eindhoven,1185,Sales ,9,3,Life Sciences,1,1224,3,Male,28/07/2003,82,1,4,Sales Executive,3,Married,36069,32790,7,Y,No,11,,3,80,0,25,3,1,23,5,14,10
EMP0001225,26,No,Travel_Rarely,Germany,Munich,423,Research & Development,17,4,Medical,1,1225,4,Male,07/09/2023,62,1,1,Laboratory Technician,3,Married,12870,11700,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2
EMP0001226,45,No,Travel_Rarely,France,Nice,1090,Research & Development,28,2,Technical Degree,1,1226,4,Female,05/01/2005,48,2,5,Research Director,2,Single,33165,30150,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6
EMP0001227,32,No,Travel_Frequently,Germany,Berlin,634,Research & Development ,10,3,Life Sciences,1,1227,1,Male,24/06/2021,56,3,1,Research Scientist,3,Married,19305,17550,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3
EMP0001228,31,No,Travel_Rarely,Germany,Munich,803,Research & Development,2,4,Life Sciences,1,1228,2,Male,06/07/2021,69,3,1,Laboratory Technician,3,Married,24453,22230,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3
EMP0001229,41,No,Non-Travel,Poland,Poznan,598,Human Resources,4,3,Human Resources,1,1229,3,Male,14/07/2023,60,1,2,Human Resources,2,Married,18216,16560,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2
EMP0001230,40,No,Travel_Rarely,Germany,Berlin,400,Research & Development,8,2,Life Sciences,1,1230,2,Female,07/11/2025,92,3,5,Manufacturing Director,1,Married,12177,11070,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0
EMP0001231,24,No,Travel_Rarely,Italy,Milan,548,Research & Development,29,1,Medical,1,1231,2,Male,24/04/2020,91,3,1,Laboratory Technician,1,Divorced,16698,15180,1,Y,No,13,3,2,80,3,6,2,4,6,2,1,2
EMP0001232,46,No,Travel_Rarely,United Kingdom,London,777,Research & Development,13,4,Life Sciences,1,1232,3,Male,02/10/2016,34,3,2,Healthcare Representative,2,Single,23661,21510,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
EMP0001233,35,No,Travel_Rarely,United Kingdom,Manchester,1486,Research & Development,27,4,Life Sciences,1,1233,4,Male,07/08/2019,49,3,5,Manufacturing Director,3,Married,45210,41100,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7
EMP0001234,30,No,Travel_Rarely,United Kingdom,London,860,Research & Development,16,1,Life Sciences,1,1234,2,Male,01/07/2016,33,3,1,Research Scientist,4,Married,26169,23790,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8
EMP0001235,47,No,Non-Travel,France,Toulouse,589,sales,2,4,Marketing,1,1235,3,Male,27/02/2025,87,3,2,Sales Executive,2,Married,17919,16290,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0
EMP0001236,46,No,Travel_Rarely,Germany,Berlin,1385,SALES,2,3,Life Sciences,1,1236,3,Male,06/06/2016,74,3,3,Sales Executive,4,Divorced,42141,38310,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3
EMP0001237,36,Yes,Travel_Rarely,Italy,Rome,1579,sales,13,5,Marketing,1,1237,2,Male,14/05/2024,96,2,2,Sales Executive,1,Divorced,48048,43680,5,Y,Yes,13,3,2,80,3,16,3,3,2,2,2,2
EMP0001238,32,Yes,Travel_Rarely,France,Toulouse,1045,sales ,1,2,Life Sciences,1,1238,1,Male,14/04/2026,34,1,2,Sales Executive,2,Single,,28920,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0
EMP0001239,23,No,Travel_Rarely,Netherlands,Utrecht,173,Research & Development ,4,1,Medical,1,1239,3,Female,14/03/2023,51,3,1,Laboratory Technician,2,Single,5280,4800,1,Y,No,13,3,3,80,0,3,3,1,3,2,1,2
EMP0001240,31,No,Travel_Frequently,United Kingdom,Edinburgh,176,Research & Development,24,1,Technical Degree,1,1240,4,Female,21/08/2021,30,3,5,Manufacturing Director,4,Single,5379,4890,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4
EMP0001241,39,No,Non-Travel,Italy,Naples,859,Research & Development,1,3,Life Sciences,1,1241,4,Male,19/12/2017,77,3,2,Laboratory Technician,4,Married,26136,23760,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8
EMP0001242,32,No,Travel_Rarely,Spain,Seville,402,S_ales,19,3,Life Sciences,1,1242,4,Male,02/11/2022,80,1,3,Sales Executive,3,Married,12243,11130,3,Y,No,13,3,3,80,1,,2,1,4,3,0,2
EMP0001243,40,No,Travel_Rarely,Spain,Barcelona,662,S_ales,7,4,Medical,1,1243,2,Male,12/04/2005,88,3,5,Manager,2,Single,20163,18330,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
EMP0001244,45,No,Travel_Rarely,Italy,Naples,0,Human Resources,4,3,Life Sciences,1,1244,3,Female,02/03/2021,56,1,3,Human Resources,3,Married,5808,5280,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3
EMP0001245,30,No,Travel_Frequently,Spain,Seville,1423,Research & Development,2,4,Technical Degree,1,1245,4,Female,28/11/2017,78,2,1,Research Scientist,1,Single,43296,39360,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7
EMP0001246,24,No,Travel_Frequently,France,Paris,973,Human Resources,10,3,Medical,1,1246,1,Male,02/12/2024,59,3,1,Human Resources,4,Married,29601,26910,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
EMP0001247,30,Yes,Travel_Frequently,United Kingdom,Manchester,650,Human Resources,8,3,Human Resources,1,1247,3,Female,18/05/2022,66,2,1,Human Resources,4,Divorced,19800,18000,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2
EMP0001248,31,No,Travel_Rarely,United Kingdom,London,1088,S_ales,5,3,Technical Degree,1,1248,1,Male,04/01/2021,51,3,2,Sales Executive,3,Married,33099,30090,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2
EMP0001249,27,No,Travel_Rarely,Netherlands,Amsterdam,1143,Research & Development,8,3,Medical,1,1249,3,Female,14/09/2020,67,3,1,Research Scientist,4,Single,34782,31620,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4
EMP0001250,29,Yes,Travel_Rarely,France,Paris,464,S_ales,9,3,Marketing,1,1250,2,Female,03/03/2024,52,1,1,Sales Representative,2,Single,14124,12840,1,Y,No,13,3,3,80,0,2,3,3,2,2,2,2
EMP0001251,29,No,Travel_Frequently,Spain,Bilbao,500,Research & Development,1,3,Life Sciences,1,1251,4,Male,01/01/2023,70,4,2,Healthcare Representative,3,Single,15213,13830,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2
EMP0001252,30,No,Travel_Rarely,France,Lyon,1062,S_ales,15,2,Marketing,1,1252,3,Male,22/03/2019,94,2,3,Sales Executive,1,Divorced,32307,29370,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7
EMP0001253,34,No,Travel_Rarely,United Kingdom,Edinburgh,196,Research & Development,2,4,Medical,1,1253,4,Male,22/07/2021,97,4,1,Research Scientist,4,Married,5973,5430,0,Y,Yes,14,,1,80,3,6,3,3,5,0,1,2
EMP0001254,33,No,Non-Travel,United Kingdom,Leeds,1391,sales,2,3,Marketing,1,1254,4,Female,08/12/2015,62,3,2,Sales Executive,2,Single,42339,38490,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7
EMP0001255,49,No,Travel_Rarely,Spain,Barcelona,1424,sales ,11,4,Marketing,1,1255,4,Female,14/06/2021,80,3,2,Sales Executive,4,Single,43329,39390,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4
EMP0001256,33,Yes,Travel_Rarely,Germany,Hamburg,228,Sales ,16,3,Life Sciences,1,1256,1,Female,15/01/2026,74,3,3,Sales Executive,1,Single,6963,6330,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0
EMP0001257,38,No,Travel_Frequently,United Kingdom,Manchester,644,Research & Development,2,2,Medical,1,1257,3,Female,11/02/2020,75,2,1,Laboratory Technician,2,Married,19602,17820,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5
EMP0001258,31,Yes,Travel_Rarely,France,Lyon,1170,sales ,16,4,Marketing,1,1258,1,Male,24/10/2025,70,3,3,Sales Executive,3,Married,35607,32370,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0
EMP0001259,29,No,Travel_Rarely,United Kingdom,Birmingham,640,Research & Development ,4,3,Technical Degree,1,1259,4,Female,26/01/2025,91,2,1,Research Scientist,1,Divorced,,17700,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
EMP0001260,30,No,Travel_Rarely,France,Nice,330,Research & Development,16,3,Life Sciences,1,1260,3,Male,18/04/2019,58,4,2,Healthcare Representative,3,Married,10065,9150,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7
EMP0001261,32,No,Non-Travel,Germany,Munich,1033,Research & Development ,5,4,Technical Degree,1,1261,2,Male,10/10/2019,65,3,1,Research Scientist,2,Single,31449,28590,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
EMP0001262,38,No,Travel_Rarely,Spain,Bilbao,903,Research & Development,18,3,Medical,1,1262,2,Male,18/04/2025,60,1,2,Healthcare Representative,4,Married,27489,24990,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
EMP0001263,43,Yes,Travel_Frequently,Germany,Munich,875,Research & Development,17,3,Technical Degree,1,1263,3,Male,19/07/2025,38,2,1,Research Scientist,3,Married,25000,24210,9,Y,Yes,16,3,4,80,1,1,4,3,1,0,0,0
EMP0001264,42,No,Travel_Rarely,Germany,Hamburg,927,Research & Development,12,3,Medical,1,1264,2,Male,11/07/2021,57,3,1,Laboratory Technician,2,Divorced,28215,25650,8,Y,No,22,4,2,80,3,,6,2,5,3,0,4
EMP0001265,55,No,Travel_Rarely,United Kingdom,Birmingham,518,Research & Development,2,3,Medical,1,1265,3,Male,23/05/2025,60,2,5,Research Director,1,Married,15774,14340,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
EMP0001266,33,No,Non-Travel,United Kingdom,Edinburgh,840,Research & Development,4,3,Technical Degree,1,1266,4,Male,22/03/2017,90,3,2,Research Scientist,,Divorced,25575,23250,5,Y,No,15,3,4,80,2,,2,2,9,8,1,7
EMP0001267,41,No,Travel_Rarely,Germany,Berlin,594,Research & Development,9,4,Life Sciences,1,1267,3,Male,03/09/2021,94,3,1,Laboratory Technician,1,Divorced,,16440,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4
EMP0001268,34,No,Non-Travel,France,Nice,1491,SALES ,10,3,Life Sciences,1,1268,4,Male,15/09/2011,87,3,2,Sales Executive,3,Divorced,,41250,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7
EMP0001269,53,No,Non-Travel,France,Paris,717,Research & Development ,1,4,Medical,1,1269,1,Female,24/11/2023,60,2,5,Manufacturing Director,3,Married,21813,19830,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
EMP0001270,43,No,Travel_Rarely,Germany,Hamburg,264,Human Resources,2,3,Life Sciences,1,1270,2,Male,11/10/2017,97,3,1,Human Resources,4,Single,8052,7320,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8
EMP0001271,34,No,Travel_Rarely,Spain,Valencia,554,sales,3,2,Life Sciences,1,1271,4,Female,05/05/2024,32,1,2,Sales Executive,4,Single,16863,15330,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
EMP0001272,21,Yes,Travel_Rarely,Italy,Turin,365,S_ales,7,1,Marketing,1,1272,2,Male,26/01/2025,31,3,1,Sales Representative,2,Single,11121,10110,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
EMP0001273,38,No,Travel_Rarely,Spain,Valencia,1250,Research & Development,6,2,Other,1,1273,4,Female,17/01/2021,40,2,1,Laboratory Technician,3,Married,38049,34590,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
EMP0001274,22,Yes,Travel_Rarely,United Kingdom,Birmingham,1403,Research & Development,8,1,Medical,1,1274,3,Female,02/02/2025,79,3,1,Laboratory Technician,1,Married,42702,38820,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0
EMP0001275,31,No,Travel_Rarely,France,Marseille,212,Sales ,29,4,Marketing,1,1275,1,Female,18/03/2014,91,2,2,Sales Executive,4,Married,6468,5880,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7
EMP0001276,51,No,Travel_Rarely,United Kingdom,Leeds,1021,Research & Development ,3,3,Technical Degree,1,1276,1,Female,06/02/2024,53,3,3,Manager,3,Married,31086,28260,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
EMP0001277,37,No,Travel_Rarely,United Kingdom,Manchester,638,sales,9,2,Marketing,1,1277,2,Male,22/12/2021,46,2,2,Sales Executive,2,Married,19437,17670,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
EMP0001278,46,No,Travel_Rarely,Poland,Poznan,796,Research & Development,2,4,Medical,1,1278,3,Male,03/04/2024,46,3,5,Research Director,4,Divorced,24222,22020,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2
EMP0001279,36,No,Travel_Rarely,United Kingdom,Edinburgh,1500,Research & Development,10,3,Life Sciences,1,1279,4,Male,01/12/2014,90,3,3,Healthcare Representative,1,Married,45639,41490,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7
EMP0001280,44,Yes,Travel_Frequently,France,Nice,465,Research & Development,1,2,Medical,1,1280,3,Male,19/02/2021,99,3,1,Research Scientist,2,Divorced,14157,12870,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
EMP0001281,37,No,Travel_Rarely,France,Paris,1344,Human Resources,8,2,Other,1,1281,3,Male,10/09/2016,89,3,2,Human Resources,2,Divorced,40887,37170,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7
EMP0001282,35,Yes,Travel_Rarely,Spain,Bilbao,328,sales,27,3,Life Sciences,1,1282,3,Male,18/03/2016,84,3,2,Sales Executive,4,Single,9999,9090,1,Y,Yes,18,3,4,80,0,,2,3,10,7,7,7
EMP0001283,33,No,Travel_Rarely,France,Nice,940,Research & Development,8,4,Life Sciences,1,1283,4,Male,07/02/2016,90,4,1,Research Scientist,1,Married,28611,26010,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
EMP0001284,28,No,Travel_Rarely,United Kingdom,Manchester,1281,Research & Development,1,3,Life Sciences,1,1284,3,Male,04/04/2021,82,3,1,Research Scientist,4,Married,38973,35430,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3
EMP0001285,39,No,Travel_Rarely,Germany,Berlin,1359,Research & Development ,10,1,Medical,1,1285,3,Male,21/03/2022,65,3,5,Research Director,3,Single,41349,37590,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
EMP0001286,46,No,Non-Travel,France,Marseille,921,Sales ,26,2,Life Sciences,1,1286,2,Male,13/04/2024,98,2,2,Sales Executive,2,Single,28017,25470,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
EMP0001287,40,No,Travel_Rarely,United Kingdom,Manchester,668,Research & Development,2,2,Life Sciences,1,1287,3,Female,19/10/2022,99,3,1,Laboratory Technician,1,Married,20328,18480,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
EMP0001288,42,No,Travel_Rarely,Germany,Hamburg,1223,Research & Development,13,3,Medical,1,1288,2,Male,25/11/2026,95,4,2,Healthcare Representative,1,Married,-37224,33840,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0
EMP0001289,35,No,Non-Travel,United Kingdom,Edinburgh,1280,Research & Development,2,2,Medical,1,1289,2,Male,14/08/2019,90,3,5,Manufacturing Director,4,Divorced,,35400,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
EMP0001290,38,No,Non-Travel,United Kingdom,Edinburgh,1449,Human Resources,2,3,Human Resources,1,1290,1,Male,20/06/2015,100,3,1,Human Resources,2,Divorced,44088,40080,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
EMP0001291,34,Yes,Travel_Frequently,Germany,Munich,253,Research & Development,9,4,Life Sciences,1,1291,4,Male,26/05/2019,93,3,2,Laboratory Technician,1,Married,7722,7020,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
EMP0001292,37,Yes,Travel_Rarely,United Kingdom,London,401,Research & Development,10,4,Medical,1,1292,4,Male,04/09/2016,58,3,5,Manufacturing Director,1,Single,,11100,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
EMP0001293,39,No,Travel_Frequently,France,Lyon,830,sales,20,3,Life Sciences,1,1293,3,Male,12/10/2024,83,3,2,Sales Executive,4,Divorced,25278,22980,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
EMP0001294,43,No,Non-Travel,Spain,Valencia,372,Research & Development,9,3,Life Sciences,1,1294,1,Male,22/08/2023,52,3,1,Research Scientist,3,Single,11319,10290,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2
EMP0001295,41,No,Travel_Rarely,Italy,Turin,484,Research & Development,5,3,Life Sciences,1,1295,2,Male,17/06/2023,85,4,2,Healthcare Representative,2,Single,14751,13410,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
EMP0001296,41,No,Travel_Rarely,United Kingdom,Leeds,863,SALES,4,1,Marketing,1,1296,3,Female,22/09/2004,81,3,3,Sales Executive,3,Divorced,26268,23880,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5
EMP0001297,30,No,Travel_Rarely,United Kingdom,Leeds,1184,Research & Development ,10,3,Medical,1,1297,1,Female,25/05/2019,64,3,5,Manufacturing Director,3,Single,36036,32760,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2
EMP0001298,26,Yes,Travel_Rarely,United Kingdom,Manchester,998,Human Resources,20,2,Medical,1,1298,4,Female,04/12/2021,69,3,1,Human Resources,2,Married,30360,27600,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
EMP0001299,46,Yes,Travel_Rarely,France,Marseille,283,Research & Development,21,2,Medical,1,1299,4,Female,28/01/2017,66,3,2,Healthcare Representative,2,Married,8613,7830,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
EMP0001300,40,No,Travel_Rarely,Spain,Bilbao,1295,Research & Development,1,3,Life Sciences,1,1300,3,Female,12/10/2021,52,3,2,Healthcare Representative,4,Divorced,39402,35820,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
EMP0001301,34,No,Travel_Rarely,United Kingdom,Edinburgh,878,S_ales ,8,2,Technical Degree,1,1301,2,Male,13/05/2016,92,4,2,Sales Executive,3,Married,26730,24300,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
